Name,DATE,Team,Home/Away,OPP,AB,R,H,2B,3B,HR,RBI,Walks,HBP,BA,OBP,SLG,OPS,SB,CS,GDP,1B,HRR,TB,Season
Luis Liberato,09/30/2025,Hanwha,,Lotte,5,0,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Matthew Davidson,09/30/2025,NC,,KT,2,1,1,0,0,1,4,1,0,0.5,0.667,2.0,2.667,0,0,0,0,6,4,2025
Moon Bo-gyeong,09/30/2025,LG,,Doosan,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2025
Moon Hyun-bin,09/30/2025,Unknown,,Lotte,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Moon Sung-Ju,09/30/2025,LG,,Doosan,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,1,1,1,2025
Na Seung-yeup,09/30/2025,Lotte,,Hanwha,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Na Sung-bum,09/30/2025,Kia,,Samsung,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Oh Sun-woo,09/30/2025,Kia,,Samsung,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,1,1,1,2025
Park Byung-ho,09/30/2025,Samsung,,Kia,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,1,1,1,2025
Park Chan-ho,09/30/2025,Kia,,Samsung,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,1,1,1,1,2025
Park Dong-won,09/30/2025,LG,,Doosan,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Park Hae-min,09/30/2025,LG,,Doosan,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Park Kun-woo,09/30/2025,NC,,KT,4,2,2,1,0,1,1,0,0,0.5,0.5,1.5,2.0,0,0,0,0,5,6,2025
Patrick Wisdom,09/30/2025,Kia,,Samsung,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Roh Si-Hwan,09/30/2025,Hanwha,,Lotte,3,0,1,1,0,0,0,0,1,0.333,0.5,0.667,1.167,0,0,0,0,1,2,2025
Ryu Ji-hyuk,09/30/2025,Samsung,,Kia,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Sang-su Kim,09/30/2025,KT,,NC,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,1,0,1,1,1,2025
Shin Min-jae,09/30/2025,LG,,Doosan,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Son Ah-seop,09/30/2025,NC,,Lotte,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Son Ho-young,09/30/2025,Lotte,,Hanwha,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Song Sung-mun,09/30/2025,Kiwoom,,SSG,4,1,1,0,0,1,1,0,0,0.25,0.25,1.0,1.25,0,0,0,0,3,4,2025
Víctor Reyes,09/30/2025,Lotte,,Hanwha,4,0,1,1,0,0,0,0,0,0.25,0.25,0.5,0.75,0,0,0,0,1,2,2025
Yang Eui-ji,09/30/2025,Doosan,,LG,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Yang Suk-Hwan,09/30/2025,Doosan,,LG,4,1,1,0,0,1,2,0,0,0.25,0.25,1.0,1.25,0,0,0,0,4,4,2025
Ahn Hyun-min,10/01/2025,KT,,Kia,5,1,3,0,0,0,1,0,0,0.6,0.6,0.6,1.2,0,0,0,3,5,3,2025
Austin Dean,10/01/2025,LG,,NC,2,1,0,0,0,0,1,1,0,0.0,0.333,0.0,0.333,0,0,0,0,2,0,2025
Chae Eun-seong,10/01/2025,Hanwha,,SSG,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi In-ho,10/01/2025,Hanwha,,SSG,1,0,1,1,0,0,0,0,0,1.0,1.0,2.0,3.0,0,0,0,0,1,2,2025
Choi Jeong,10/01/2025,SSG,,Hanwha,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Choi Won-jun,10/01/2025,Kia,,LG,5,2,3,0,0,0,1,0,0,0.6,0.6,0.6,1.2,1,0,0,3,6,3,2025
Guillermo Heredia,10/01/2025,SSG,,Hanwha,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Han Yoo-seom,10/01/2025,SSG,,Hanwha,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Heo Kyoung-Min,10/01/2025,Doosan,,Kia,4,2,2,1,0,0,2,1,0,0.5,0.6,0.75,1.35,0,0,0,1,6,3,2025
Hong Chang-ki,10/01/2025,LG,,NC,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Jang Sung-woo,10/01/2025,KT,,Kia,4,1,1,0,0,0,0,0,1,0.25,0.4,0.25,0.65,0,0,1,1,2,1,2025
Kang Baek-ho,10/01/2025,KT,,Kia,5,1,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,3,1,2025
Kim Hyun-soo,10/01/2025,LG,,NC,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Kim Ju-won,10/01/2025,NC,,LG,4,2,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,2,0,0,1,3,1,2025
Kim Min-hyuck,10/01/2025,KT,,Kia,4,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2025
Kim Tae-yean,10/01/2025,Hanwha,,SSG,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kwon Hui-dong,10/01/2025,NC,,LG,4,1,2,0,0,0,2,1,0,0.5,0.6,0.5,1.1,0,0,0,2,5,2,2025
Luis Liberato,10/01/2025,Hanwha,,SSG,4,1,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0,0,0,0,1,0,2025
Matthew Davidson,10/01/2025,NC,,LG,3,0,1,0,0,0,1,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2025
Moon Bo-gyeong,10/01/2025,LG,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Moon Hyun-bin,10/01/2025,Unknown,,SSG,4,0,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1,1,0,0,2,3,2,2025
Moon Sung-Ju,10/01/2025,LG,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Na Sung-bum,10/01/2025,Kia,,KT,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2025
Oh Sun-woo,10/01/2025,Kia,,KT,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Park Dong-won,10/01/2025,LG,,NC,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Park Hae-min,10/01/2025,LG,,NC,2,1,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,1,0,2025
Park Kun-woo,10/01/2025,NC,,LG,3,0,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,1,1,1,2025
Roh Si-Hwan,10/01/2025,Hanwha,,SSG,5,0,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Sang-su Kim,10/01/2025,KT,,Kia,3,1,2,0,0,0,0,1,0,0.667,0.75,0.667,1.417,0,0,0,2,3,2,2025
Shin Min-jae,10/01/2025,LG,,NC,4,0,2,1,0,0,1,0,0,0.5,0.5,0.75,1.25,0,0,0,1,3,3,2025
Son Ah-seop,10/01/2025,NC,,SSG,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Hyoung-woo,10/02/2025,Kia,,SSG,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Ji-Hoon,10/02/2025,SSG,,Kia,2,0,1,1,0,0,0,0,0,0.5,0.5,1.0,1.5,0,0,0,0,1,2,2025
Kim Sun-bin,10/02/2025,Kia,,SSG,2,0,2,0,0,0,3,0,0,1.0,1.0,1.0,2.0,0,0,0,2,5,2,2025
Na Sung-bum,10/02/2025,Kia,,SSG,2,1,1,0,0,1,1,0,0,0.5,0.5,2.0,2.5,0,0,0,0,3,4,2025
Oh Sun-woo,10/02/2025,Kia,,SSG,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Park Chan-ho,10/02/2025,Kia,,SSG,3,0,1,0,0,0,2,0,0,0.333,0.333,0.333,0.667,0,0,0,1,3,1,2025
Patrick Wisdom,10/02/2025,Kia,,SSG,4,1,1,0,0,1,1,0,0,0.25,0.25,1.0,1.25,0,0,0,0,3,4,2025
Ahn Hyun-min,10/03/2025,KT,,Hanwha,5,1,3,1,0,0,1,1,0,0.6,0.667,0.8,1.467,0,1,0,2,5,4,2025
Choi In-ho,10/03/2025,Hanwha,,KT,5,1,2,0,0,1,3,0,0,0.4,0.4,1.0,1.4,0,0,0,1,6,5,2025
Heo Kyoung-Min,10/03/2025,Doosan,,Hanwha,5,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2025
Jang Sung-woo,10/03/2025,KT,,Hanwha,4,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.2,0,0,0,0,0,0,2025
Kang Baek-ho,10/03/2025,KT,,Hanwha,4,0,1,0,0,0,1,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2025
Kim Min-hyuck,10/03/2025,KT,,Hanwha,4,1,2,0,0,0,0,1,1,0.5,0.667,0.5,1.167,0,0,0,2,3,2,2025
Kim Tae-yean,10/03/2025,Hanwha,,KT,5,1,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,3,1,2025
Roh Si-Hwan,10/03/2025,Hanwha,,KT,3,0,1,1,0,0,0,0,0,0.333,0.333,0.667,1.0,0,0,0,0,1,2,2025
Sang-su Kim,10/03/2025,KT,,Hanwha,3,1,0,0,0,0,0,2,1,0.0,0.5,0.0,0.5,0,0,0,0,1,0,2025
Choi Hyoung-woo,10/04/2025,Kia,,Samsung,5,2,2,0,0,0,1,0,0,0.4,0.4,0.4,0.8,0,0,0,2,5,2,2025
Choi Won-jun,10/04/2025,Kia,,SSG,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,1,0,1,1,1,2025
Kang Min-ho,10/04/2025,Samsung,,Kia,1,1,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,0,0,0,1,0,2025
Kim Ji-chan,10/04/2025,Samsung,,Kia,3,1,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,2,3,2,2025
Kim Ju-won,10/04/2025,NC,,SSG,4,1,1,0,0,0,0,0,1,0.25,0.4,0.25,0.65,1,0,0,1,2,1,2025
Kim Seong-yoon,10/04/2025,Samsung,,Kia,2,1,2,1,0,0,1,0,0,1.0,1.0,1.5,2.5,0,0,0,1,4,3,2025
Kim Sun-bin,10/04/2025,Kia,,Samsung,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2025
Kim Young-woong,10/04/2025,Samsung,,Kia,3,2,1,0,0,1,2,1,0,0.333,0.5,1.333,1.833,0,0,0,0,5,4,2025
Koo Ja-wook,10/04/2025,Samsung,,Kia,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,1,2,1,2025
Kwon Hui-dong,10/04/2025,NC,,SSG,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Lee Jae-hyeon,10/04/2025,Samsung,,Kia,4,1,3,0,1,0,2,0,0,0.75,0.75,1.25,2.0,0,0,0,2,6,5,2025
Lee Woo-sung,10/04/2025,Kia,,SSG,3,2,3,2,0,0,2,0,0,1.0,1.0,1.667,2.667,0,0,0,1,7,5,2025
Lewin Díaz,10/04/2025,Samsung,,Kia,1,1,1,1,0,0,2,0,0,1.0,1.0,2.0,3.0,0,0,0,0,4,2,2025
Matthew Davidson,10/04/2025,NC,,SSG,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25,0,0,0,1,4,3,2025
Na Sung-bum,10/04/2025,Kia,,Samsung,3,2,0,0,0,0,0,2,0,0.0,0.4,0.0,0.4,0,0,0,0,2,0,2025
Oh Sun-woo,10/04/2025,Kia,,Samsung,5,0,2,0,0,0,2,0,0,0.4,0.4,0.4,0.8,0,0,1,2,4,2,2025
Park Byung-ho,10/04/2025,Samsung,,Kia,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Park Chan-ho,10/04/2025,Kia,,Samsung,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,1,1,2,1,2025
Park Kun-woo,10/04/2025,NC,,SSG,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Park Min-woo,10/04/2025,NC,,SSG,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2025
Patrick Wisdom,10/04/2025,Kia,,Samsung,3,2,3,1,0,1,3,2,0,1.0,1.0,2.333,3.333,0,0,0,1,8,7,2025
Ahn Hyun-min,03/28/2026,KT,,LG,2,3,1,0,1,0,0,2,2,0.5,0.833,1.5,2.333,0,0,0,0,4,3,2026
An Chi-Hong,03/28/2026,Hanwha,,Hanwha,3,2,2,2,0,0,0,3,0,0.667,0.833,1.333,2.167,0,0,0,0,4,4,2026
An Jae-seok,03/28/2026,Doosan,,NC,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Austin Dean,03/28/2026,LG,,KT,5,2,3,0,0,0,0,0,0,0.6,0.6,0.6,1.2,0,0,0,3,5,3,2026
Chae Eun-seong,03/28/2026,Hanwha,,Kiwoom,4,2,2,0,0,1,1,1,0,0.5,0.6,1.25,1.85,0,0,0,1,5,5,2026
Cheon Seong-ho,03/28/2026,KT,,KT,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2026
Choi Hyoung-woo,03/28/2026,Kia,,Lotte,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,1,1,2026
Choi Jeong,03/28/2026,SSG,,Kia,3,0,1,0,0,0,0,1,1,0.333,0.6,0.333,0.933,0,0,0,1,1,1,2026
Choi Ji-Hoon,03/28/2026,SSG,,Kia,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2026
Choi Won-jun,03/28/2026,Kia,,LG,5,0,1,0,0,0,0,1,0,0.2,0.333,0.2,0.533,0,1,0,1,1,1,2026
Daz Cameron,03/28/2026,Doosan,,NC,2,0,1,1,0,0,0,0,0,0.5,0.5,1.0,1.5,0,0,0,0,1,2,2026
Eo Joon-seo,03/28/2026,Kiwoom,,Hanwha,5,0,0,0,0,0,0,1,0,0.0,0.167,0.0,0.167,0,0,0,0,0,0,2026
Guillermo Heredia,03/28/2026,SSG,,Kia,5,0,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2026
Harold Castro,03/28/2026,Kia,,SSG,5,2,3,1,0,0,0,0,0,0.6,0.6,0.8,1.4,0,0,0,2,5,4,2026
Heo Kyoung-Min,03/28/2026,Doosan,,LG,5,1,3,0,0,0,1,0,0,0.6,0.6,0.6,1.2,0,0,0,3,5,3,2026
Hong Chang-ki,03/28/2026,LG,,KT,3,1,1,0,0,0,0,3,0,0.333,0.667,0.333,1.0,1,0,0,1,2,1,2026
Hwang Seong-bin,03/28/2026,Lotte,,Samsung,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Im Ji-yeol,03/28/2026,Kiwoom,,Hanwha,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2026
Jang Sung-woo,03/28/2026,KT,,LG,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,1,1,1,2026
Jeon Jun-woo,03/28/2026,Lotte,,Samsung,4,1,1,0,0,1,1,0,0,0.25,0.25,1.0,1.25,0,0,0,0,3,4,2026
Jung Soo-bin,03/28/2026,Doosan,,NC,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2026
Kang Baek-ho,03/28/2026,KT,,Kiwoom,6,0,1,0,0,0,1,0,0,0.167,0.167,0.167,0.333,0,0,0,1,2,1,2026
Kang Min-ho,03/28/2026,Samsung,,Lotte,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Kang Seung-ho,03/28/2026,Doosan,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Kang-nam Yoo,03/28/2026,Lotte,,Samsung,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2026
Kim Do-yeong,03/28/2026,Kia,,SSG,5,2,2,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0,0,0,2,4,2,2026
Kim Hyun-soo,03/28/2026,LG,,LG,5,1,1,0,0,0,1,1,0,0.2,0.333,0.2,0.533,0,0,0,1,3,1,2026
Kim Jae-hwan,03/28/2026,Doosan,,Kia,3,1,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,1,0,2026
Kim Ji-chan,03/28/2026,Samsung,,Lotte,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2026
Kim Ju-won,03/28/2026,NC,,Doosan,4,0,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,1,0,0,1,1,1,2026
Kim Seong-yoon,03/28/2026,Samsung,,Lotte,5,1,2,1,0,0,0,0,0,0.4,0.4,0.6,1.0,0,0,0,1,3,3,2026
Kim Sun-bin,03/28/2026,Kia,,SSG,4,0,2,0,0,0,4,1,0,0.5,0.6,0.5,1.1,0,0,0,2,6,2,2026
Kim Young-woong,03/28/2026,Samsung,,Lotte,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Ko Myeong-jun,03/28/2026,SSG,,Kia,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2026
Koo Ja-wook,03/28/2026,Samsung,,Lotte,3,0,1,0,0,0,2,2,0,0.333,0.6,0.333,0.933,0,0,0,1,3,1,2026
Kwon Hui-dong,03/28/2026,NC,,Doosan,2,2,1,0,0,0,1,2,0,0.5,0.75,0.5,1.25,0,0,0,1,4,1,2026
Lee Hyung-jong,03/28/2026,Kiwoom,,Hanwha,1,2,0,0,0,0,0,3,0,0.0,0.75,0.0,0.75,0,0,0,0,2,0,2026
Lee Jae-hyeon,03/28/2026,Samsung,,Lotte,4,1,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2026
Lewin Díaz,03/28/2026,Samsung,,Lotte,4,0,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9,0,0,0,0,1,2,2026
Matthew Davidson,03/28/2026,NC,,Doosan,3,0,1,1,0,0,2,1,0,0.333,0.5,0.667,1.167,0,0,0,0,3,2,2026
Moon Bo-gyeong,03/28/2026,LG,,KT,3,1,2,1,0,0,2,1,0,0.667,0.75,1.0,1.75,0,0,1,1,5,3,2026
Moon Hyun-bin,03/28/2026,Unknown,,Kiwoom,5,1,3,2,0,0,3,1,0,0.6,0.667,1.0,1.667,0,0,0,1,7,5,2026
Moon Sung-Ju,03/28/2026,LG,,KT,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2026
Na Sung-bum,03/28/2026,Kia,,SSG,4,0,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1,0,0,0,2,3,2,2026
No Jin-hyuk,03/28/2026,Lotte,,Samsung,4,1,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25,0,0,0,1,3,3,2026
Oh Jae-won,03/28/2026,Hanwha,,Kiwoom,6,1,3,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,3,4,3,2026
Oh Sun-woo,03/28/2026,Kia,,SSG,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Park Chan-ho,03/28/2026,Kia,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Park Chan-hyeok,03/28/2026,Kiwoom,,Hanwha,2,0,1,0,0,0,2,0,0,0.5,0.5,0.5,1.0,0,0,0,1,3,1,2026
Park Dong-won,03/28/2026,LG,,KT,3,1,3,0,0,1,3,1,0,1.0,1.0,2.0,3.0,0,0,0,2,7,6,2026
Park Hae-min,03/28/2026,LG,,KT,4,1,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2026
Park Kun-woo,03/28/2026,NC,,Doosan,4,1,2,0,0,1,3,0,0,0.5,0.5,1.25,1.75,0,0,0,1,6,5,2026
Park Min-woo,03/28/2026,NC,,Doosan,5,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,2026
Park Seong-Han,03/28/2026,SSG,,Kia,3,1,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,1,2,1,2026
Roh Si-Hwan,03/28/2026,Hanwha,,Kiwoom,6,0,1,0,0,0,1,0,0,0.167,0.167,0.167,0.333,0,0,0,1,2,1,2026
Ryu Ji-hyuk,03/28/2026,Samsung,,Lotte,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,1,1,2026
Sam Hilliard,03/28/2026,KT,,LG,4,2,3,0,0,1,3,0,0,0.75,0.75,1.5,2.25,0,0,0,2,8,6,2026
Shin Min-jae,03/28/2026,LG,,KT,5,0,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2026
Son Ah-seop,03/28/2026,NC,,Kiwoom,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Son Ho-young,03/28/2026,Lotte,,Samsung,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2026
Trenton Brooks,03/28/2026,Kiwoom,,Hanwha,5,0,3,0,0,0,3,1,0,0.6,0.667,0.6,1.267,0,0,0,3,6,3,2026
Víctor Reyes,03/28/2026,Lotte,,Samsung,5,1,2,0,0,1,2,0,0,0.4,0.4,1.0,1.4,0,0,0,1,5,5,2026
Yang Eui-ji,03/28/2026,Doosan,,NC,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Yang Suk-Hwan,03/28/2026,Doosan,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Yonathan Perlaza,03/28/2026,Hanwha,,Kiwoom,6,1,3,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,3,4,3,2026
Yoon Dong-hee,03/28/2026,Lotte,,Samsung,5,1,2,1,0,1,2,0,0,0.4,0.4,1.2,1.6,0,0,0,0,5,6,2026
Ahn Hyun-min,03/29/2026,KT,,LG,5,1,1,1,0,0,1,0,0,0.2,0.2,0.4,0.6,0,0,0,0,3,2,2026
An Chi-Hong,03/29/2026,Hanwha,,Hanwha,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,1,1,2026
An Jae-seok,03/29/2026,Doosan,,NC,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25,0,0,0,1,4,3,2026
Austin Dean,03/29/2026,LG,,KT,4,2,3,1,0,0,1,1,0,0.75,0.8,1.0,1.8,0,0,0,2,6,4,2026
Chae Eun-seong,03/29/2026,Hanwha,,Kiwoom,4,1,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,3,1,2026
Choi Hyoung-woo,03/29/2026,Kia,,Lotte,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,1,1,2,1,2026
Choi In-ho,03/29/2026,Hanwha,,Kiwoom,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Choi Jeong,03/29/2026,SSG,,Kia,3,0,0,0,0,0,1,1,0,0.0,0.25,0.0,0.25,0,0,0,0,1,0,2026
Choi Ji-Hoon,03/29/2026,SSG,,Kia,2,1,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5,1,0,0,0,1,0,2026
Choi Won-jun,03/29/2026,Kia,,LG,4,0,2,0,0,0,0,1,0,0.5,0.6,0.5,1.1,0,1,0,2,2,2,2026
Daz Cameron,03/29/2026,Doosan,,NC,1,1,1,0,0,1,2,0,0,1.0,1.0,4.0,5.0,0,0,0,0,4,4,2026
Eo Joon-seo,03/29/2026,Kiwoom,,Hanwha,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2026
Guillermo Heredia,03/29/2026,SSG,,Kia,4,1,1,0,0,1,3,1,0,0.25,0.4,1.0,1.4,0,0,0,0,5,4,2026
Harold Castro,03/29/2026,Kia,,SSG,4,1,2,0,0,1,2,1,0,0.5,0.6,1.25,1.85,0,0,0,1,5,5,2026
Heo Kyoung-Min,03/29/2026,Doosan,,LG,3,1,3,0,0,1,3,1,0,1.0,1.0,2.0,3.0,0,0,0,2,7,6,2026
Hong Chang-ki,03/29/2026,LG,,KT,4,1,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2026
Hwang Seong-bin,03/29/2026,Lotte,,Samsung,4,1,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0,0,2,3,2,2026
Jang Sung-woo,03/29/2026,KT,,LG,3,1,1,1,0,0,1,1,0,0.333,0.5,0.667,1.167,0,0,1,0,3,2,2026
Jarryd Dale,03/29/2026,Kia,,SSG,3,0,1,1,0,0,1,1,0,0.333,0.5,0.667,1.167,0,0,0,0,2,2,2026
Jeon Jun-woo,03/29/2026,Lotte,,Samsung,4,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,2,2,2,2026
Jung Soo-bin,03/29/2026,Doosan,,NC,4,1,1,0,0,0,1,1,0,0.25,0.4,0.25,0.65,2,0,0,1,3,1,2026
Kang Baek-ho,03/29/2026,KT,,Kiwoom,5,1,2,1,0,1,5,0,0,0.4,0.4,1.2,1.6,0,0,0,0,8,6,2026
Kang Min-ho,03/29/2026,Samsung,,Lotte,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2026
Kang Seung-ho,03/29/2026,Doosan,,NC,4,1,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1,0,0,0,2,4,2,2026
Kang-nam Yoo,03/29/2026,Lotte,,Samsung,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2026
Kim Do-yeong,03/29/2026,Kia,,SSG,3,1,0,0,0,0,0,2,0,0.0,0.4,0.0,0.4,0,0,0,0,1,0,2026
